,Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo
235,2026,3,Baja California Sur,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0
236,2026,3,Baja California Sur,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de transito,5,1,13
237,2026,3,Baja California Sur,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,5,0
238,2026,3,Baja California Sur,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,21,21,15
239,2026,3,Baja California Sur,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,9,3,6
240,2026,3,Baja California Sur,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,1,1,0
241,2026,3,Baja California Sur,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,86,56,33
242,2026,3,Baja California Sur,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,50,61,100
243,2026,3,Baja California Sur,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0
244,2026,3,Baja California Sur,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0
245,2026,3,Baja California Sur,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,7,6,0
246,2026,3,Baja California Sur,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de transito,60,11,65
247,2026,3,Baja California Sur,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,1,59,8
248,2026,3,Baja California Sur,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0
249,2026,3,Baja California Sur,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,1
250,2026,3,Baja California Sur,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,1
251,2026,3,Baja California Sur,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0
252,2026,3,Baja California Sur,La vida y la Integridad corporal,Feminicidio,Tentativa de feminicidio,Tentativa de feminicidio,0,0,0
253,2026,3,Baja California Sur,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,1,1
254,2026,3,Baja California Sur,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,0,6,23
255,2026,3,Baja California Sur,Libertad personal,Secuestro,Secuestro extorsivo,Secuestro extorsivo,0,0,0
256,2026,3,Baja California Sur,Libertad personal,Secuestro,Secuestro con calidad de rehen,Secuestro con calidad de rehen,0,0,0
257,2026,3,Baja California Sur,Libertad personal,Secuestro,Secuestro para causar dano,Secuestro para causar dano,0,0,0
258,2026,3,Baja California Sur,Libertad personal,Secuestro,Secuestro expres,Secuestro expres,2,0,0
259,2026,3,Baja California Sur,Libertad personal,Trafico de menores,Trafico de menores,Trafico de menores,0,0,0
260,2026,3,Baja California Sur,Libertad personal,Rapto,Rapto,Rapto,0,0,0
261,2026,3,Baja California Sur,Libertad personal,Privacion ilegal de la libertad,Privacion ilegal de la libertad,Privacion ilegal de la libertad,17,9,9
262,2026,3,Baja California Sur,Libertad personal,Retencion o sustraccion de menores e incapaces,Retencion o sustraccion de menores e incapaces,Retencion o sustraccion de menores e incapaces,21,15,25
263,2026,3,Baja California Sur,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,27,42,50
264,2026,3,Baja California Sur,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,6,4,9
265,2026,3,Baja California Sur,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,13,15,34
266,2026,3,Baja California Sur,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,1,1
267,2026,3,Baja California Sur,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0
268,2026,3,Baja California Sur,La libertad y la seguridad sexual,Violacion,Violacion simple,Violacion simple,9,9,7
269,2026,3,Baja California Sur,La libertad y la seguridad sexual,Violacion,Violacion equiparada,Violacion equiparada,5,10,9
270,2026,3,Baja California Sur,La libertad y la seguridad sexual,Violacion a la intimidad sexual,Violacion a la intimidad sexual,Violacion a la intimidad sexual,13,11,12
271,2026,3,Baja California Sur,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,39,27,40
272,2026,3,Baja California Sur,El patrimonio,Robo,Robo a casa habitacion,Con violencia,1,8,3
273,2026,3,Baja California Sur,El patrimonio,Robo,Robo a casa habitacion,Sin violencia,76,63,65
274,2026,3,Baja California Sur,El patrimonio,Robo,Robo de vehiculo automotor - Coche de 4 ruedas,Con violencia,3,1,1
275,2026,3,Baja California Sur,El patrimonio,Robo,Robo de vehiculo automotor - Coche de 4 ruedas,Sin violencia,17,16,21
276,2026,3,Baja California Sur,El patrimonio,Robo,Robo de vehiculo automotor - Motocicleta,Con violencia,0,0,0
277,2026,3,Baja California Sur,El patrimonio,Robo,Robo de vehiculo automotor - Motocicleta,Sin violencia,19,28,19
278,2026,3,Baja California Sur,El patrimonio,Robo,Robo de vehiculo automotor - Embarcaciones,Con violencia,0,0,0
279,2026,3,Baja California Sur,El patrimonio,Robo,Robo de vehiculo automotor - Embarcaciones,Sin violencia,0,0,0
280,2026,3,Baja California Sur,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0
281,2026,3,Baja California Sur,El patrimonio,Robo,Robo de autopartes,Sin violencia,1,0,0
282,2026,3,Baja California Sur,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,0
283,2026,3,Baja California Sur,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0
284,2026,3,Baja California Sur,El patrimonio,Robo,Robo a transeunte en via publica,Con violencia,12,5,4
285,2026,3,Baja California Sur,El patrimonio,Robo,Robo a transeunte en via publica,Sin violencia,0,0,0
286,2026,3,Baja California Sur,El patrimonio,Robo,Robo a transeunte en espacio abierto al publico,Con violencia,4,0,0
287,2026,3,Baja California Sur,El patrimonio,Robo,Robo a transeunte en espacio abierto al publico,Sin violencia,0,0,0
288,2026,3,Baja California Sur,El patrimonio,Robo,Robo en transporte publico individual,Con violencia,0,0,0
289,2026,3,Baja California Sur,El patrimonio,Robo,Robo en transporte publico individual,Sin violencia,0,0,0
290,2026,3,Baja California Sur,El patrimonio,Robo,Robo en transporte publico colectivo,Con violencia,0,0,0
291,2026,3,Baja California Sur,El patrimonio,Robo,Robo en transporte publico colectivo,Sin violencia,0,1,0
292,2026,3,Baja California Sur,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,0,0
293,2026,3,Baja California Sur,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,1,0
294,2026,3,Baja California Sur,El patrimonio,Robo,Robo a institucion bancaria,Con violencia,0,0,0
295,2026,3,Baja California Sur,El patrimonio,Robo,Robo a institucion bancaria,Sin violencia,0,0,0
296,2026,3,Baja California Sur,El patrimonio,Robo,Robo a negocio,Con violencia,12,9,16
297,2026,3,Baja California Sur,El patrimonio,Robo,Robo a negocio,Sin violencia,36,23,42
298,2026,3,Baja California Sur,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0
299,2026,3,Baja California Sur,El patrimonio,Robo,Robo de ganado,Sin violencia,2,1,4
300,2026,3,Baja California Sur,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agricola,Con violencia,0,0,0
301,2026,3,Baja California Sur,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agricola,Sin violencia,0,0,0
302,2026,3,Baja California Sur,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Con violencia,0,0,0
303,2026,3,Baja California Sur,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Sin violencia,0,0,1
304,2026,3,Baja California Sur,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios publicos",Con violencia,0,2,1
305,2026,3,Baja California Sur,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios publicos",Sin violencia,5,6,0
306,2026,3,Baja California Sur,El patrimonio,Robo,Otros robos,Con violencia,16,32,31
307,2026,3,Baja California Sur,El patrimonio,Robo,Otros robos,Sin violencia,172,145,163
308,2026,3,Baja California Sur,El patrimonio,Fraude,Fraude,Fraude,158,142,132
309,2026,3,Baja California Sur,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,15,18,29
310,2026,3,Baja California Sur,El patrimonio,Extorsion,Extorsion presencial,Extorsion presencial,1,0,2
311,2026,3,Baja California Sur,El patrimonio,Extorsion,Tentativa de extorsion presencial,Tentativa de extorsion presencial,1,0,0
312,2026,3,Baja California Sur,El patrimonio,Extorsion,Extorsion por otros medios,Extorsion por otros medios,4,3,17
313,2026,3,Baja California Sur,El patrimonio,Extorsion,Tentativa de extorsion por otros medios,Tentativa de extorsion por otros medios,7,0,2
314,2026,3,Baja California Sur,El patrimonio,Dano a la propiedad,Dano a la propiedad,Dano a la propiedad,134,125,150
315,2026,3,Baja California Sur,El patrimonio,Despojo,Despojo,Despojo,38,34,36
316,2026,3,Baja California Sur,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,2,0,2
317,2026,3,Baja California Sur,La familia,Violencia familiar,Violencia familiar,Violencia familiar,270,238,299
318,2026,3,Baja California Sur,La familia,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,2,4,2
319,2026,3,Baja California Sur,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,81,82,89
320,2026,3,Baja California Sur,La sociedad,Corrupcion de menores,Corrupcion de menores,Corrupcion de menores,10,7,9
321,2026,3,Baja California Sur,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,0
322,2026,3,Baja California Sur,La sociedad,Trata de personas,Trata de personas con fines de explotacion sexual,Trata de personas con fines de explotacion sexual,0,0,0
323,2026,3,Baja California Sur,La sociedad,Trata de personas,Trata de personas con fines de trabajo o servicios forzados,Trata de personas con fines de trabajo o servicios forzados,0,0,0
324,2026,3,Baja California Sur,La sociedad,Trata de personas,Trata de personas con fines de trafico de organos,Trata de personas con fines de trafico de organos,0,0,0
325,2026,3,Baja California Sur,La sociedad,Trata de personas,Trata de personas con otros fines,Trata de personas con otros fines,1,0,0
326,2026,3,Baja California Sur,La sociedad,Pornografia infantil,Pornografia infantil,Pornografia infantil,1,0,0
327,2026,3,Baja California Sur,La sociedad,Discriminacion,Discriminacion,Discriminacion,5,8,9
328,2026,3,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo posesion simple,Narcomenudeo posesion simple,57,55,77
329,2026,3,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,45,63,37
330,2026,3,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,2,16,6
331,2026,3,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Amenazas,Amenazas,Amenazas,182,146,173
332,2026,3,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,0,12,15
333,2026,3,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Evasion de presos,Evasion de presos,Evasion de presos,0,0,0
334,2026,3,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Falsedad,Falsedad,Falsedad,6,11,16
335,2026,3,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Falsificacion,Falsificacion,Falsificacion,5,12,8
336,2026,3,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,0,1,1
337,2026,3,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Delitos cometidos por servidores publicos,Delitos cometidos por servidores publicos,Delitos cometidos por servidores publicos,13,19,25
338,2026,3,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Electorales,Electorales,Electorales,0,0,0
339,2026,3,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Delitos contra la administracion de justicia,Delitos contra la administracion de justicia,Delitos contra la administracion de justicia,3,3,24
340,2026,3,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Suplantacion y usurpacion de identidad,Suplantacion y usurpacion de identidad,Suplantacion y usurpacion de identidad,25,18,22
341,2026,3,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Tortura,Tortura,Tortura,0,1,0
342,2026,4,Campeche,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,3,0
343,2026,4,Campeche,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,3,6,6
344,2026,4,Campeche,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,1,1,1
345,2026,4,Campeche,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,1
346,2026,4,Campeche,La vida y la Integridad corporal,Homicidio,Tentativa de homicidio doloso,Tentativa de homicidio doloso,2,2,2
347,2026,4,Campeche,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0
348,2026,4,Campeche,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0
349,2026,4,Campeche,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,1,0,0
350,2026,4,Campeche,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de transito,4,7,5
351,2026,4,Campeche,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0
352,2026,4,Campeche,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,3,4,1
353,2026,4,Campeche,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,1,4,4
354,2026,4,Campeche,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,2,6,2
355,2026,4,Campeche,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,24,24,37
356,2026,4,Campeche,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,1,0
357,2026,4,Campeche,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0
358,2026,4,Campeche,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0
359,2026,4,Campeche,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,0,0,0
360,2026,4,Campeche,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de transito,25,31,18
361,2026,4,Campeche,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0
362,2026,4,Campeche,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0
363,2026,4,Campeche,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0
364,2026,4,Campeche,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,1,1
