,Ano,Clave_Ent,Entidad,Bien juridico afectado,Tipo de delito,Subtipo de delito,Modalidad,Mes,Total_delitos,Ano_mes
212,2026,2,Baja California,La sociedad,Pornografia infantil,Pornografia infantil,Pornografia infantil,Enero,3,2026-Enero
213,2026,2,Baja California,La sociedad,Discriminacion,Discriminacion,Discriminacion,Enero,1,2026-Enero
214,2026,2,Baja California,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo posesion simple,Narcomenudeo posesion simple,Enero,666,2026-Enero
215,2026,2,Baja California,Otros bienes juridicos afectados (del fuero comun),Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,Enero,640,2026-Enero
216,2026,2,Baja California,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,Enero,0,2026-Enero
217,2026,2,Baja California,Otros bienes juridicos afectados (del fuero comun),Amenazas,Amenazas,Amenazas,Enero,284,2026-Enero
218,2026,2,Baja California,Otros bienes juridicos afectados (del fuero comun),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,Enero,227,2026-Enero
219,2026,2,Baja California,Otros bienes juridicos afectados (del fuero comun),Evasion de presos,Evasion de presos,Evasion de presos,Enero,0,2026-Enero
220,2026,2,Baja California,Otros bienes juridicos afectados (del fuero comun),Falsedad,Falsedad,Falsedad,Enero,15,2026-Enero
221,2026,2,Baja California,Otros bienes juridicos afectados (del fuero comun),Falsificacion,Falsificacion,Falsificacion,Enero,13,2026-Enero
222,2026,2,Baja California,Otros bienes juridicos afectados (del fuero comun),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,Enero,1,2026-Enero
223,2026,2,Baja California,Otros bienes juridicos afectados (del fuero comun),Delitos cometidos por servidores publicos,Delitos cometidos por servidores publicos,Delitos cometidos por servidores publicos,Enero,45,2026-Enero
224,2026,2,Baja California,Otros bienes juridicos afectados (del fuero comun),Electorales,Electorales,Electorales,Enero,0,2026-Enero
225,2026,2,Baja California,Otros bienes juridicos afectados (del fuero comun),Delitos contra la administracion de justicia,Delitos contra la administracion de justicia,Delitos contra la administracion de justicia,Enero,3,2026-Enero
226,2026,2,Baja California,Otros bienes juridicos afectados (del fuero comun),Suplantacion y usurpacion de identidad,Suplantacion y usurpacion de identidad,Suplantacion y usurpacion de identidad,Enero,51,2026-Enero
227,2026,2,Baja California,Otros bienes juridicos afectados (del fuero comun),Tortura,Tortura,Tortura,Enero,2,2026-Enero
228,2026,3,Baja California Sur,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Enero,0,2026-Enero
229,2026,3,Baja California Sur,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Enero,3,2026-Enero
230,2026,3,Baja California Sur,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Enero,2,2026-Enero
231,2026,3,Baja California Sur,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Enero,0,2026-Enero
232,2026,3,Baja California Sur,La vida y la Integridad corporal,Homicidio,Tentativa de homicidio doloso,Tentativa de homicidio doloso,Enero,0,2026-Enero
233,2026,3,Baja California Sur,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,Enero,0,2026-Enero
234,2026,3,Baja California Sur,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,Enero,0,2026-Enero
235,2026,3,Baja California Sur,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,Enero,0,2026-Enero
236,2026,3,Baja California Sur,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de transito,Enero,5,2026-Enero
237,2026,3,Baja California Sur,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Enero,0,2026-Enero
238,2026,3,Baja California Sur,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Enero,21,2026-Enero
239,2026,3,Baja California Sur,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Enero,9,2026-Enero
240,2026,3,Baja California Sur,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Enero,1,2026-Enero
241,2026,3,Baja California Sur,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Enero,86,2026-Enero
242,2026,3,Baja California Sur,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Enero,50,2026-Enero
243,2026,3,Baja California Sur,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Enero,0,2026-Enero
244,2026,3,Baja California Sur,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Enero,0,2026-Enero
245,2026,3,Baja California Sur,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Enero,7,2026-Enero
246,2026,3,Baja California Sur,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de transito,Enero,60,2026-Enero
247,2026,3,Baja California Sur,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Enero,1,2026-Enero
248,2026,3,Baja California Sur,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,Enero,0,2026-Enero
249,2026,3,Baja California Sur,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,Enero,0,2026-Enero
250,2026,3,Baja California Sur,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,Enero,0,2026-Enero
251,2026,3,Baja California Sur,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,Enero,0,2026-Enero
252,2026,3,Baja California Sur,La vida y la Integridad corporal,Feminicidio,Tentativa de feminicidio,Tentativa de feminicidio,Enero,0,2026-Enero
253,2026,3,Baja California Sur,La vida y la Integridad corporal,Aborto,Aborto,Aborto,Enero,0,2026-Enero
254,2026,3,Baja California Sur,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Enero,0,2026-Enero
255,2026,3,Baja California Sur,Libertad personal,Secuestro,Secuestro extorsivo,Secuestro extorsivo,Enero,0,2026-Enero
256,2026,3,Baja California Sur,Libertad personal,Secuestro,Secuestro con calidad de rehen,Secuestro con calidad de rehen,Enero,0,2026-Enero
257,2026,3,Baja California Sur,Libertad personal,Secuestro,Secuestro para causar dano,Secuestro para causar dano,Enero,0,2026-Enero
258,2026,3,Baja California Sur,Libertad personal,Secuestro,Secuestro expres,Secuestro expres,Enero,2,2026-Enero
259,2026,3,Baja California Sur,Libertad personal,Trafico de menores,Trafico de menores,Trafico de menores,Enero,0,2026-Enero
260,2026,3,Baja California Sur,Libertad personal,Rapto,Rapto,Rapto,Enero,0,2026-Enero
261,2026,3,Baja California Sur,Libertad personal,Privacion ilegal de la libertad,Privacion ilegal de la libertad,Privacion ilegal de la libertad,Enero,17,2026-Enero
262,2026,3,Baja California Sur,Libertad personal,Retencion o sustraccion de menores e incapaces,Retencion o sustraccion de menores e incapaces,Retencion o sustraccion de menores e incapaces,Enero,21,2026-Enero
263,2026,3,Baja California Sur,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,Enero,27,2026-Enero
264,2026,3,Baja California Sur,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Enero,6,2026-Enero
265,2026,3,Baja California Sur,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,Enero,13,2026-Enero
266,2026,3,Baja California Sur,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,Enero,0,2026-Enero
267,2026,3,Baja California Sur,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,Enero,0,2026-Enero
268,2026,3,Baja California Sur,La libertad y la seguridad sexual,Violacion,Violacion simple,Violacion simple,Enero,9,2026-Enero
269,2026,3,Baja California Sur,La libertad y la seguridad sexual,Violacion,Violacion equiparada,Violacion equiparada,Enero,5,2026-Enero
270,2026,3,Baja California Sur,La libertad y la seguridad sexual,Violacion a la intimidad sexual,Violacion a la intimidad sexual,Violacion a la intimidad sexual,Enero,13,2026-Enero
271,2026,3,Baja California Sur,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Enero,39,2026-Enero
272,2026,3,Baja California Sur,El patrimonio,Robo,Robo a casa habitacion,Con violencia,Enero,1,2026-Enero
273,2026,3,Baja California Sur,El patrimonio,Robo,Robo a casa habitacion,Sin violencia,Enero,76,2026-Enero
274,2026,3,Baja California Sur,El patrimonio,Robo,Robo de vehiculo automotor - Coche de 4 ruedas,Con violencia,Enero,3,2026-Enero
275,2026,3,Baja California Sur,El patrimonio,Robo,Robo de vehiculo automotor - Coche de 4 ruedas,Sin violencia,Enero,17,2026-Enero
276,2026,3,Baja California Sur,El patrimonio,Robo,Robo de vehiculo automotor - Motocicleta,Con violencia,Enero,0,2026-Enero
277,2026,3,Baja California Sur,El patrimonio,Robo,Robo de vehiculo automotor - Motocicleta,Sin violencia,Enero,19,2026-Enero
278,2026,3,Baja California Sur,El patrimonio,Robo,Robo de vehiculo automotor - Embarcaciones,Con violencia,Enero,0,2026-Enero
279,2026,3,Baja California Sur,El patrimonio,Robo,Robo de vehiculo automotor - Embarcaciones,Sin violencia,Enero,0,2026-Enero
280,2026,3,Baja California Sur,El patrimonio,Robo,Robo de autopartes,Con violencia,Enero,0,2026-Enero
281,2026,3,Baja California Sur,El patrimonio,Robo,Robo de autopartes,Sin violencia,Enero,1,2026-Enero
282,2026,3,Baja California Sur,El patrimonio,Robo,Robo a transportista,Con violencia,Enero,0,2026-Enero
283,2026,3,Baja California Sur,El patrimonio,Robo,Robo a transportista,Sin violencia,Enero,0,2026-Enero
284,2026,3,Baja California Sur,El patrimonio,Robo,Robo a transeunte en via publica,Con violencia,Enero,12,2026-Enero
285,2026,3,Baja California Sur,El patrimonio,Robo,Robo a transeunte en via publica,Sin violencia,Enero,0,2026-Enero
286,2026,3,Baja California Sur,El patrimonio,Robo,Robo a transeunte en espacio abierto al publico,Con violencia,Enero,4,2026-Enero
287,2026,3,Baja California Sur,El patrimonio,Robo,Robo a transeunte en espacio abierto al publico,Sin violencia,Enero,0,2026-Enero
288,2026,3,Baja California Sur,El patrimonio,Robo,Robo en transporte publico individual,Con violencia,Enero,0,2026-Enero
289,2026,3,Baja California Sur,El patrimonio,Robo,Robo en transporte publico individual,Sin violencia,Enero,0,2026-Enero
290,2026,3,Baja California Sur,El patrimonio,Robo,Robo en transporte publico colectivo,Con violencia,Enero,0,2026-Enero
291,2026,3,Baja California Sur,El patrimonio,Robo,Robo en transporte publico colectivo,Sin violencia,Enero,0,2026-Enero
292,2026,3,Baja California Sur,El patrimonio,Robo,Robo en transporte individual,Con violencia,Enero,0,2026-Enero
293,2026,3,Baja California Sur,El patrimonio,Robo,Robo en transporte individual,Sin violencia,Enero,0,2026-Enero
294,2026,3,Baja California Sur,El patrimonio,Robo,Robo a institucion bancaria,Con violencia,Enero,0,2026-Enero
295,2026,3,Baja California Sur,El patrimonio,Robo,Robo a institucion bancaria,Sin violencia,Enero,0,2026-Enero
296,2026,3,Baja California Sur,El patrimonio,Robo,Robo a negocio,Con violencia,Enero,12,2026-Enero
297,2026,3,Baja California Sur,El patrimonio,Robo,Robo a negocio,Sin violencia,Enero,36,2026-Enero
298,2026,3,Baja California Sur,El patrimonio,Robo,Robo de ganado,Con violencia,Enero,0,2026-Enero
299,2026,3,Baja California Sur,El patrimonio,Robo,Robo de ganado,Sin violencia,Enero,2,2026-Enero
300,2026,3,Baja California Sur,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agricola,Con violencia,Enero,0,2026-Enero
301,2026,3,Baja California Sur,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agricola,Sin violencia,Enero,0,2026-Enero
302,2026,3,Baja California Sur,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Con violencia,Enero,0,2026-Enero
303,2026,3,Baja California Sur,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Sin violencia,Enero,0,2026-Enero
304,2026,3,Baja California Sur,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios publicos",Con violencia,Enero,0,2026-Enero
305,2026,3,Baja California Sur,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios publicos",Sin violencia,Enero,5,2026-Enero
306,2026,3,Baja California Sur,El patrimonio,Robo,Otros robos,Con violencia,Enero,16,2026-Enero
307,2026,3,Baja California Sur,El patrimonio,Robo,Otros robos,Sin violencia,Enero,172,2026-Enero
308,2026,3,Baja California Sur,El patrimonio,Fraude,Fraude,Fraude,Enero,158,2026-Enero
309,2026,3,Baja California Sur,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,Enero,15,2026-Enero
310,2026,3,Baja California Sur,El patrimonio,Extorsion,Extorsion presencial,Extorsion presencial,Enero,1,2026-Enero
311,2026,3,Baja California Sur,El patrimonio,Extorsion,Tentativa de extorsion presencial,Tentativa de extorsion presencial,Enero,1,2026-Enero
312,2026,3,Baja California Sur,El patrimonio,Extorsion,Extorsion por otros medios,Extorsion por otros medios,Enero,4,2026-Enero
313,2026,3,Baja California Sur,El patrimonio,Extorsion,Tentativa de extorsion por otros medios,Tentativa de extorsion por otros medios,Enero,7,2026-Enero
314,2026,3,Baja California Sur,El patrimonio,Dano a la propiedad,Dano a la propiedad,Dano a la propiedad,Enero,134,2026-Enero
315,2026,3,Baja California Sur,El patrimonio,Despojo,Despojo,Despojo,Enero,38,2026-Enero
316,2026,3,Baja California Sur,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,Enero,2,2026-Enero
317,2026,3,Baja California Sur,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Enero,270,2026-Enero
318,2026,3,Baja California Sur,La familia,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Enero,2,2026-Enero
319,2026,3,Baja California Sur,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Enero,81,2026-Enero
320,2026,3,Baja California Sur,La sociedad,Corrupcion de menores,Corrupcion de menores,Corrupcion de menores,Enero,10,2026-Enero
321,2026,3,Baja California Sur,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Enero,0,2026-Enero
322,2026,3,Baja California Sur,La sociedad,Trata de personas,Trata de personas con fines de explotacion sexual,Trata de personas con fines de explotacion sexual,Enero,0,2026-Enero
323,2026,3,Baja California Sur,La sociedad,Trata de personas,Trata de personas con fines de trabajo o servicios forzados,Trata de personas con fines de trabajo o servicios forzados,Enero,0,2026-Enero
324,2026,3,Baja California Sur,La sociedad,Trata de personas,Trata de personas con fines de trafico de organos,Trata de personas con fines de trafico de organos,Enero,0,2026-Enero
325,2026,3,Baja California Sur,La sociedad,Trata de personas,Trata de personas con otros fines,Trata de personas con otros fines,Enero,1,2026-Enero
326,2026,3,Baja California Sur,La sociedad,Pornografia infantil,Pornografia infantil,Pornografia infantil,Enero,1,2026-Enero
327,2026,3,Baja California Sur,La sociedad,Discriminacion,Discriminacion,Discriminacion,Enero,5,2026-Enero
328,2026,3,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo posesion simple,Narcomenudeo posesion simple,Enero,57,2026-Enero
329,2026,3,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,Enero,45,2026-Enero
330,2026,3,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,Enero,2,2026-Enero
331,2026,3,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Amenazas,Amenazas,Amenazas,Enero,182,2026-Enero
332,2026,3,Baja California Sur,Otros bienes juridicos afectados (del fuero comun),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,Enero,0,2026-Enero
